StationID,StationName,DisplayName,Latitude,Longitude,Elevation,City,ZipCode,TzTimeZone,StateCode,StateDesc,CountryCode,CountryDesc,CountyName
4757,KVPZ,Porter County Municipal Airport,41.45,-86.98,758,Valparaiso,46390,US/Central,IN,Indiana,US,United States of America,Porter
4500,KSLO,Salem-Leckrone,38.65,-88.97,571,Salem-Leckrone,62881,US/East-Indiana,IN,Indiana,US,United States of America,Posey
4423,KSBN,Michiana Regional Airport,41.7,-86.32,778,South Bend,46628,US/East-Indiana,IN,Indiana,US,United States of America,St.Joseph
35001,KOXI,Starke County Airport,41.33,-86.66,685,Knox,46534,US/Eastern,IN,Indiana,US,United States of America,Starke
57179,KANQ,Tri-State Steuben County Airport - NW of Angola,41.6396,-85.0834,995,Angola,46703,US/Central,IN,Indiana,US,United States of America,Steuben
3647,KLAF,Purdue University Airport,40.4148,-86.9333,607,Lafayette,47904,US/East-Indiana,IN,Indiana,US,United States of America,Tippecanoe
3315,KGEZ,Shelbyville Municipal Airport,39.5831,-85.8048,804,Shelbyville,46176,US/East-Indiana,IN,Indiana,US,United States of America,Union
3182,KEVV,Evansville Regional Airport,38.0431,-87.5203,387,Evansville,47711,US/Central,IN,Indiana,US,United States of America,Vanderburgh
3473,KHUF,Terre Haute International Airport,39.4515,-87.3076,584,Terre Haute,47803,US/East-Indiana,IN,Indiana,US,United States of America,Vigo
59520,KMCX,White County Airport - SE of Monticello,40.7088,-86.7667,676,Monticello,47960,US/Eastern,IN,Indiana,US,United States of America,White
2600,KADU,Audubon County Airport,41.7,-94.92,1286,Audubon,50117,US/Central,IA,Iowa,US,United States of America,Audubon
6421,KVTI,Vinton Memorial Airport,42.22,-92.03,258,Vinton,52313,US/Central,IA,Iowa,US,United States of America,Benton
2648,KALO,Waterloo Municipal Airport,42.55,-92.4,869,Waterloo,50703,US/Central,IA,Iowa,US,United States of America,Black Hawk
2804,KBNW,Boone Municipal,42.05,-93.85,1161,Boone,50014,US/Central,IA,Iowa,US,United States of America,Boone
4492,KSLB,Storm Lake Reporting Station,42.6,-95.23,1489,Storm Lake,50588,US/Central,IA,Iowa,US,United States of America,Buena Vista
2912,KCIN,Carroll Reporting Station,42.05,-94.78,1230,Carroll,51443,US/Central,IA,Iowa,US,United States of America,Carroll
2629,KAIO,Atlantic Reporting Station,41.4,-95.05,1181,Atlantic,50022,US/Central,IA,Iowa,US,United States of America,Cass
3786,KMCW,Mason City Municipal Airport,43.15,-93.33,1211,Mason City,50428,US/Central,IA,Iowa,US,United States of America,Cerro Gordo
13898,KCKP,Cherokee Municipal Airport,42.7317,-95.5558,1227,Cherokee,51012,US/Central,IA,Iowa,US,United States of America,Cherokee
4533,KSPW,Spencer Municipal Airport,43.17,-95.19,1325,Spencer,51301,US/Central,IA,Iowa,US,United States of America,Clay
2997,KCWI,Clinton Municipal Automatic Weather Station,41.8311,-90.3291,709,Clinton,52757,US/Central,IA,Iowa,US,United States of America,Clinton
3064,KDNS,Denison Reporting Station,41.98,-95.38,1273,Denison,51442,US/Central,IA,Iowa,US,United States of America,Crawford
31760,KPRO,Perry Municipal Airport,41.83,-94.16,1013,Perry,50220,US/Central,IA,Iowa,US,United States of America,Dallas
3747,KLWD,Lamoni Municipal Airport,40.6306,-93.9008,1135,Lamoni,50140,US/Central,IA,Iowa,US,United States of America,Decatur
2818,KBRL,Burlington Regional Airport,40.7832,-91.1255,696,Burlington,61425,US/Central,IA,Iowa,US,United States of America,Des Moines
3023,KDBQ,Dubuque Regional Airport,42.3978,-90.7036,1079,Dubuque,52003,US/Central,IA,Iowa,US,United States of America,Dubuque
3174,KEST,Estherville Municipal Airport,43.4,-94.75,1316,Estherville,51365,US/Central,IA,Iowa,US,United States of America,Emmet
4085,KOLZ,Oelwein Reporting Station,42.68,-91.97,1076,Oelwein,50662,US/Central,IA,Iowa,US,United States of America,Fayette
2878,KCCY,Charles City Reporting Station,43.07,-92.62,1125,Charles City,50616,US/Central,IA,Iowa,US,United States of America,Floyd
4431,KSDA,Shenandoah Municipal,40.7533,-95.4112,971,Shenandoah,51602,US/Central,IA,Iowa,US,United States of America,Fremont
3114,KEBS,Webster City Reporting Station,42.43,-93.87,1122,Webster City,50533,US/Central,IA,Iowa,US,United States of America,Hamilton
41383,KFXY,Forest City Municipal Airport,43.2347,-93.6241,1229,Forest City,50436,US/Central,IA,Iowa,US,United States of America,Hancock
29833,KIFA,Iowa Falls Municipal Airport,42.4707,-93.2699,1137,Iowa Falls,50126,US/Central,IA,Iowa,US,United States of America,Hardin
6420,KMPZ,Mt. Pleasant Municipal Airport,40.95,-91.51,224,Mt. Pleasant,52645,US/Central,IA,Iowa,US,United States of America,Henry
4643,KTNU,Newton Municipal,41.68,-93.02,951,Newton,50208,US/Central,IA,Iowa,US,United States of America,Jasper
47593,KRZL,Jasper County Airport,40.9479,-87.1826,699,Rensselaer,47978,US/Central,IA,Iowa,US,United States of America,Jasper
3223,KFFL,Fair Field Reporting Station,41.05,-91.98,801,Fairfield,52557,US/Central,IA,Iowa,US,United States of America,Jefferson
3933,KMXO,Monticello Municipal,42.23,-91.17,850,Monticello,52310,US/Central,IA,Iowa,US,United States of America,Jones
2719,KAXA,Algona Reporting Station,43.08,-94.27,1220,Algona,50511,US/Central,IA,Iowa,US,United States of America,Kossuth
3273,KFSW,Fort Madison Reporting Station,40.6593,-91.3268,725,Fort Madison,52627,US/Central,IA,Iowa,US,United States of America,Lee
3160,KEOK,Keokuk Municipal,40.4599,-91.4285,673,Keokuk,52632,US/Central,IA,Iowa,US,United States of America,Lee
2911,KCID,Cedar Rapids Municipal Airport,41.88,-91.72,869,Cedar Rapids,52404,US/Central,IA,Iowa,US,United States of America,Linn
3551,KIOW,Iowa City Municipal Airport,41.6263,-91.5391,650,Iowa City,52739,US/Central,IA,Iowa,US,United States of America,Louisa
2935,KCNC,Chariton Reporting Station,41.03,-93.37,1050,Chariton,50049,US/Central,IA,Iowa,US,United States of America,Lucas
15625,KOOA,Oskaloosa Municipal Airport,41.2261,-92.4938,840,Oskaloosa,52543,US/Central,IA,Iowa,US,United States of America,Mahaska
4134,KOXV,Knoxville Reporting Station,41.3,-93.12,928,Knoxville,50138,US/Central,IA,Iowa,US,United States of America,Marion
6438,KPEA,Pella Municipal Airport,41.4,-92.95,270,Pella,50219,US/Central,IA,Iowa,US,United States of America,Marion
3831,KMIW,Marshalltown Municipal Airport,42.11,-92.91,974,Marshalltown,50158,US/Central,IA,Iowa,US,United States of America,Marshall
4319,KRDK,Red Oak Reporting Station,41.02,-95.27,1043,Red Oak,51533,US/Central,IA,Iowa,US,United States of America,Montgomery
3914,KMUT,Muscatine Reporting Station,41.367,-91.1406,548,Muscatine,52749,US/Central,IA,Iowa,US,United States of America,Muscatine
4469,KSHL,Sheldon Reporting Station,43.22,-95.83,1417,Sheldon,51201,US/Central,IA,Iowa,US,United States of America,Obrien
3507,KICL,Clarinda Reporting Station,40.7217,-95.0264,994,Clarinda,51632,US/Central,IA,Iowa,US,United States of America,Page
3722,KLRJ,Le Mars,42.78,-96.2,1197,Le Mars,51031,US/Central,IA,Iowa,US,United States of America,Plymouth
3531,KIKV,Ankeny Reporting Station,41.7,-93.55,902,Ankeny,50021,US/Central,IA,Iowa,US,United States of America,Polk
3076,KDSM,Des Moines International Airport,41.534,-93.6631,965,Des Moines,50321,US/Central,IA,Iowa,US,United States of America,Polk
2868,KCBF,Council Bluffs Reporting Station,41.2557,-95.7598,1253,Council Bluffs,51503,US/Central,IA,Iowa,US,United States of America,Pottawattamie
25691,KGGI,Grinnell Regional Airport,41.7091,-92.7349,1008,Grinnell,50112,US/Central,IA,Iowa,US,United States of America,Poweshiek
3091,KDVN,Davenport Municipal Airport,41.6139,-90.5914,755,Davenport,52806,US/Central,IA,Iowa,US,United States of America,Scott
3440,KHNR,Harlan Reporting Station,41.58,-95.34,1230,Harlan,51574,US/Central,IA,Iowa,US,United States of America,Shelby
4104,KORC,Orange City Reporting Station,42.98,-96.07,1414,Orange City,51041,US/Central,IA,Iowa,US,United States of America,Sioux
2656,KAMW,Ames Municipal Airport,42,-93.61,919,Ames,50010,US/Central,IA,Iowa,US,United States of America,Story
2975,KCSQ,Creston Reporting Station,41.02,-94.37,1293,Creston,50801,US/Central,IA,Iowa,US,United States of America,Union
4119,KOTM,Ottumwa Industrial Airport,41.1,-92.45,843,Ottumwa,52501,US/Central,IA,Iowa,US,United States of America,Wapello
2714,KAWG,Washington Reporting Station,41.2752,-91.6748,755,Washington,52353,US/Central,IA,Iowa,US,United States of America,Washington
3256,KFOD,Fort Dodge Reporting Station,42.55,-94.18,1165,Fort Dodge,50516,US/Central,IA,Iowa,US,United States of America,Webster
25314,RFDI4,South of Fort Dodge,42.45,-94.18,939,Fort Dodge,50501,US/Central,IA,Iowa,US,United States of America,Webster
3031,KDEH,Decorah Municipal Airport,43.28,-91.73,1158,Decorah,52101,US/Central,IA,Iowa,US,United States of America,Winneshiek
4566,KSUX,Sioux Gateway Airport,42.4,-96.38,1109,Sioux City,51111,US/Central,IA,Iowa,US,United States of America,Woodbury
2867,KCAV,Clarion Reporting Station,42.75,-93.77,1161,Clarion,50525,US/Central,IA,Iowa,US,United States of America,Wright
65229,KK88,Allen County Airport,,,1015,IOLA,66749,US/Central,KS,Kansas,US,United States of America,Allen
4149,KP28,Medicine Lodge Reporting Station,37.3,-98.58,1535,Medicine Lodge,67104,US/Central,KS,Kansas,US,United States of America,Barber
3300,KGBD,Great Bend Automatic Reporting Station,38.35,-98.87,1886,Great Bend,67530,US/Central,KS,Kansas,US,United States of America,Barton
4207,KPHP,Phillipsburg,44.05,-101.6,1955,Phillipsburg,57567,US/Central,KS,Kansas,US,United States of America,Cheyenne
51198,KSYF,Cheyenne County Municipal Airport - SE of St. Francis,39.761,-101.7959,0,St. Francis,67756,US/Eastern,KS,Kansas,US,United States of America,Cheyenne
52318,CEIL,NE of Callaway Airpark,39.4333,-97.1211,1275,Clay Center,67432,US/Central,KS,Kansas,US,United States of America,Clay
53233,CELL,NE of Clay Center,39.4333,-97.1211,1275,Clay Center,67432,US/Central,KS,Kansas,US,United States of America,Clay
2936,KCNK,Blosser Municipal Airport,39.55,-97.65,1470,Concordia,66901,US/Central,KS,Kansas,US,United States of America,Cloud
4794,KWLD,Strother Field,37.16,-97.03,1152,Winfield - Arkansas City,67156,US/Central,KS,Kansas,US,United States of America,Cowley
3266,KFRI,Marshall Air Force Acadamy,39.05,-96.77,1066,Fort Riley,67431,US/Central,KS,Kansas,US,United States of America,Dickinson
3746,KLWC,Lawrence Municipal Airport,39.0083,-95.2117,833,Lawrence,66044,US/Central,KS,Kansas,US,United States of America,Douglas
3493,KHYS,Hays Municipal Automatic Reporting Station,38.85,-99.27,1998,Hays,67601,US/Central,KS,Kansas,US,United States of America,Ellis
58090,HAYS,Hays Regional Airport - SW of Hays,38.8422,-99.273,1999,Hays,67601,US/Central,KS,Kansas,US,United States of America,Ellis
3305,KGCK,Garden City Regional  Airport,37.93,-100.72,2877,Garden City,67846,US/Central,KS,Kansas,US,United States of America,Finney
3026,KDDC,Dodge City Regional Airport,37.77,-99.97,2589,Dodge City,67801,US/Central,KS,Kansas,US,United States of America,Ford
3817,KMHK,Manhattan Municipal Airport,39.1353,-96.6778,1056,Manhattan,66517,US/Central,KS,Kansas,US,United States of America,Geary
3428,KHLC,Hill City Municipal Airport,39.38,-99.83,2195,Hill City,67642,US/Central,KS,Kansas,US,United States of America,Graham
3187,KEWK,Newton Automatic Reporting Station,38.05,-97.28,1532,Newton,67114,US/Central,KS,Kansas,US,United States of America,Harvey
4069,KOJC,Johnson County Executive Airport,38.85,-94.7392,1096,Olathe,66221,US/Central,KS,Kansas,US,United States of America,Johnson
35148,KIXD,NE of Gardner,38.8309,-94.8903,1086,Gardner,66031,US/Central,KS,Kansas,US,United States of America,Johnson
37989,K9K8,Kingman Municipal Airport ,37.67,-98.12,1604,Kingman,67068,US/Central,KS,Kansas,US,United States of America,Kingman
4244,KPPF,Tri-City Airport,37.3,-95.5,899,Parsons,67335,US/Central,KS,Kansas,US,United States of America,Labette
3149,KEMP,Emporia Municipal Airport,38.3289,-96.1939,1207,Emporia,66865,US/Central,KS,Kansas,US,United States of America,Lyon
60902,KMYZ,Marysville Municipal Airport,39.8553,-96.6306,1283,Marysville,66508,US/Central,KS,Kansas,US,United States of America,Marshall
43884,KIDP,Independence Municipal Airport SW of Independence,37.1583,-95.7783,825,Independence,67301,US/Central,KS,Kansas,US,United States of America,Montgomery
2895,KCFV,Coffeyville Municipal Airport,37.08,-95.57,741,Coffeyville,67337,US/Central,KS,Kansas,US,United States of America,Montgomery
3131,KEHA,Elkhart Automatic Reporting Station,37.0008,-101.88,3622,Elkhart,67954,US/Central,KS,Kansas,US,United States of America,Morton
2939,KCNU,Chanute Martin Johnson Airport,37.67,-95.48,974,Chanute,66748,US/Central,KS,Kansas,US,United States of America,Neosho
34977,KPHG,Phillipsburg Municipal Airport,39.74,-99.32,1907,Phillpsburg,67639,US/Central,KS,Kansas,US,United States of America,Phillips
4272,KPTT,Pratt/Municipal,37.7,-98.75,1952,Pratt/Municipal,67066,US/Central,KS,Kansas,US,United States of America,Pratt
3477,KHUT,Hutchinson Municipal Airport,38.07,-97.87,1532,Hutchinson,67502,US/Central,KS,Kansas,US,United States of America,Reno
4376,KRSL,Russell Municipal Airport,38.87,-98.82,1863,Russell,67665,US/Central,KS,Kansas,US,United States of America,Russell
4499,KSLN,Salina Municipal Airport,38.8,-97.65,1263,Salina,67401,US/Central,KS,Kansas,US,United States of America,Saline
3500,KIAB,McConnell Air Force Base,37.6219,-97.2682,1371,Wichita,67210,US/Central,KS,Kansas,US,United States of America,Sedgwick
3508,KICT,Wichita Mid-Continent Airport,37.6472,-97.4294,1332,Wichita,67209,US/Central,KS,Kansas,US,United States of America,Sedgwick
2575,KAAO,Wichita/Jabara,37.7476,-97.2211,1421,Wichita/Jabara,67226,US/Central,KS,Kansas,US,United States of America,Sedgwick
3659,KLBL,Liberal Municipal Automatic Reporting Station,37.05,-100.97,2884,Liberal,67901,US/Central,KS,Kansas,US,United States of America,Seward
4651,KTOP,Philip Billard Municipal Airport,39.0725,-95.6261,886,Topeka,66616,US/Central,KS,Kansas,US,United States of America,Shawnee
3257,KFOE,Forbes Field,38.9509,-95.6636,1079,Topeka,66624,US/Central,KS,Kansas,US,United States of America,Shawnee
3330,KGLD,Renner Field,39.37,-101.7,3652,Goodland,67735,US/Mountain,KS,Kansas,US,United States of America,Sherman
34851,KK82,Smith Center Minicipal Airport,39.76,-98.79,1799,Smith Center,66967,US/Central,KS,Kansas,US,United States of America,Smith
47636,KS32,Rands Airport,37.4264,-97.2694,1210,Belle Plaine,67013,US/Central,KS,Kansas,US,United States of America,Sumner
13899,KGLW,Glasgow Municipal Airport,37.0317,-85.9536,715,Glasgow,42141,US/Eastern,KY,Kentucky,US,United States of America,Barren
21674,K1A6,North of Middleboro Bell County Airport ,36.62,-83.73,1155,Middleboro,40965,US/Eastern,KY,Kentucky,US,United States of America,Bell
2990,KCVG,Cincinnati/Northern Kentucky International Airport,39.0446,-84.6723,876,Covington,45275,US/Eastern,KY,Kentucky,US,United States of America,Boone
3592,KJKL,Carroll Airport,37.5913,-83.3137,1381,Jackson,41385,US/Eastern,KY,Kentucky,US,United States of America,Breathitt
45694,KCEY,Kyle-Oakley Field Airport - NW of Murray,36.6645,-88.3727,577,Murray,42071,US/Central,KY,Kentucky,US,United States of America,Calloway
3446,KHOP,Fort Campbell U.S. Army Airfield,36.6686,-87.4962,571,Fort Campbell,42262,US/Central,KY,Kentucky,US,United States of America,Christian
58947,K5M9,Marion-Crittenden County Airport,37.3362,-88.1097,650,Marion,42064,US/Eastern,KY,Kentucky,US,United States of America,Crittenden
4127,KOWB,Daviess Reporting Station,37.73,-87.17,407,Owensboro,42301,US/Central,KY,Kentucky,US,United States of America,Daviess
3671,KLEX,Blue Grass Airport,38.0406,-84.6062,978,Lexington,40513,US/Eastern,KY,Kentucky,US,United States of America,Fayette
3226,KFFT,Capital City Airport,38.1847,-84.9033,804,Frankfort,40601,US/Eastern,KY,Kentucky,US,United States of America,Franklin
58946,KM25,Mayfield Graves County Airport,36.7696,-88.5846,523,Mayfield,42066,US/Eastern,KY,Kentucky,US,United States of America,Graves
3276,KFTK,Fort Knox-Godman,37.9071,-85.9721,755,Fort Knox,40121,US/Eastern,KY,Kentucky,US,United States of America,Hardin
48930,KI35,Tucker-Guthrie Memorial Airport - NW of Loyal,36.8593,-83.3585,1552,Loyal,40854,US/Eastern,KY,Kentucky,US,United States of America,Harlan
3132,KEHR,Henderson Airport,37.82,-87.68,384,Henderson,42406,US/Central,KY,Kentucky,US,United States of America,Henderson
3715,KLOU,Bowman Field,38.228,-85.6637,545,Louisville,40205,US/Eastern,KY,Kentucky,US,United States of America,Jefferson
4433,KSDF,Standiford Field,38.1744,-85.736,489,Louisville,40213,US/Eastern,KY,Kentucky,US,United States of America,Jefferson
3717,KLOZ,London-Corbin Airport-Magee Field,37.087,-84.077,1211,London,40743,US/Eastern,KY,Kentucky,US,United States of America,Laurel
33221,KDVK,Stuart Powell Field Airport,37.5779,-84.7696,1022,Junction City,40423,US/Eastern,KY,Kentucky,US,United States of America,Lincoln
4173,KPAH,Barkley Regional Airport,37.07,-88.77,390,Paducah,42086,US/Central,KY,Kentucky,US,United States of America,McCracken
46205,KI39,Madison Airport - SW of Richman,37.6308,-84.3323,1002,Richman,40475,US/Eastern,KY,Kentucky,US,United States of America,Madison
46207,KI39,Madison Airport - SW of Richman,37.6308,-84.3323,1002,Richman,40475,US/Eastern,KY,Kentucky,US,United States of America,Madison
52874,KK22,Big Sandy Regional Airport - NE of Prestonburg,37.751,-82.6367,1220,Prestonburg,41214,US/Eastern,KY,Kentucky,US,United States of America,Martin
58441,KSJS,Big Sandy Regional Airport - NE of Prestonburg,37.751,-82.6366,1221,Prestonburg,41214,US/Eastern,KY,Kentucky,US,United States of America,Martin
60383,KFGX,Fleming-Mason Airport,38.5418,-83.7434,912,Flemingsburg,41056,US/Eastern,KY,Kentucky,US,United States of America,Mason
51579,KIOB,NW of Mount Sterling - Montgomery County Airport,38.0575,-83.9829,1020,Mount Sterling,40353,US/Eastern,KY,Kentucky,US,United States of America,Montgomery
4504,KSME,Somerset Automatic Weather Station,37.0513,-84.6168,928,Somerset,42533,US/Eastern,KY,Kentucky,US,United States of America,Pulaski
2843,KBWG,Bowling Green-Warren County Regional Airport,36.9645,-86.4197,548,Bowling Green,42102,US/Central,KY,Kentucky,US,United States of America,Warren
24014,KEKQ,Wayne County Airport,36.8552,-84.8561,963,Monticello,42633,US/Eastern,KY,Kentucky,US,United States of America,Wayne
22459,KACP,Allen Parish Airport,30.7505,-92.6886,107,Oakdale,71463,US/Central,LA,Louisiana,US,United States of America,Allen
53168,KL38,Louisiana Regional Airport - SW of Gonzales,30.1727,-90.9406,14,Gonzales,70737,US/Central,LA,Louisiana,US,United States of America,Ascension
53559,K5R8,De Quincy Industrial Airpark,30.441,-93.4736,83,De Quincy,70633,US/Central,LA,Louisiana,US,United States of America,Beauregard
13580,KDRI,Beauregard Regional Airport,30.8317,-93.3399,202,De Ridder,70634,US/Central,LA,Louisiana,US,United States of America,Beauregard
2728,KBAD,Barksdale Air Force Base,32.5,-93.67,167,Barksdale Air Force Base,71110,US/Central,LA,Louisiana,US,United States of America,Bossier
3081,KDTN,Shreveport Downtown Airport,32.53,-93.75,177,Shreveport,71101,US/Central,LA,Louisiana,US,United States of America,Caddo
4473,KSHV,Shreveport Regional Airport,32.47,-93.82,272,Shreveport,71109,US/Central,LA,Louisiana,US,United States of America,Caddo
3662,KLCH,Lake Charles Regional Airport,30.12,-93.22,13,Lake Charles,70605,US/Central,LA,Louisiana,US,United States of America,CalCasieu
2996,KCWF,Chenault Airpark,30.22,-93.15,13,Chenault,70615,US/Central,LA,Louisiana,US,United States of America,CalCasieu
56840,OPEN,Open A-1 Ranch Airport - SE of Lake Charles,30.1369,-93.1425,0,Lake Charles,70607,US/Central,LA,Louisiana,US,United States of America,CalCasieu
56843,OPEN,Open A-1 Ranch Airport - SE of Lake Charles,30.1369,-93.1425,11,Lake Charles,70607,US/Central,LA,Louisiana,US,United States of America,CalCasieu
26286,KUXL,Southland Field Airport,30.1313,-93.3761,11,Sulpher,70665,US/Central,LA,Louisiana,US,United States of America,CalCasieu
60520,KCVW,Cub Cove Seaplane Base - SE of Camaron,29.784,-93.3,3,Camaron,70631,US/Central,LA,Louisiana,US,United States of America,Cameron
4377,KRSN,Ruston,32.51,-91.41,312,Ruston,71040,US/Central,LA,Louisiana,US,United States of America,Claiborne
2827,KBTR,Baton Rouge Metropolitan - Ryan Field,30.5372,-91.1469,69,Baton Rouge,70805,US/Central,LA,Louisiana,US,United States of America,East Baton Rouge
2680,KARA,Acadiana Regional Airport,30.03,-91.88,62,New Iberia,70518,US/Central,LA,Louisiana,US,United States of America,Iberia
3968,KNBG,New Orleans Naval Air Station,29.8253,-90.035,3,New Orleans,70056,US/Central,LA,Louisiana,US,United States of America,Jefferson
51574,K3R7,Jennings Airport - NW of Jennings,30.2426,-92.6734,23,Jennings,70546,US/Central,LA,Louisiana,US,United States of America,Jefferson Davis
53207,WMKE,Womens's and Children's Hospital Heliport - SW of Lafayette,30.1538,-92.0459,30,Lafayette,70508,US/Central,LA,Louisiana,US,United States of America,Lafayette
3674,KLFT,Lafayette Regional Airport,30.2,-91.98,39,Lafayette,70501,US/Central,LA,Louisiana,US,United States of America,Lafayette
3475,KHUM,Houma-Terrebonne Reporting Station,29.57,-90.67,10,Houme-Terrebonne,70363,US/Central,LA,Louisiana,US,United States of America,Lafourche
22497,KGAO,South Lafourche Airport,29.44,-90.26,0,Galliano,70354,US/Central,LA,Louisiana,US,United States of America,Lafourche
3172,KESF,Alexandria Esler Regional Airport,31.4,-92.3,95,Alexandria,71328,US/Central,LA,Louisiana,US,United States of America,La Salle
25636,KBQP,Morehouse Memorial Airport,32.756,-91.8805,0,Bastrop,71220,US/Central,LA,Louisiana,US,United States of America,Morehouse
3517,KIER,Natchitoches,31.76,-93.1,121,Natchitoches,71457,US/Central,LA,Louisiana,US,United States of America,Natchitoches
3977,KNEW,New Orleans Lakefront Airport,30.05,-90.03,10,New Orleans,70148,US/Central,LA,Louisiana,US,United States of America,Orleans
3852,KMLU,Monroe Regional Airport,32.52,-92.03,98,Monroe,71203,US/Central,LA,Louisiana,US,United States of America,Ouachita
2262,K1B7,Boothville Heliport,29.3541,-89.4359,3,Boothville,70041,US/Central,LA,Louisiana,US,United States of America,Plaquemines
2835,KBVE,Boothville Reporting Station,29.33,-89.4,3,Boothville,70091,US/Central,LA,Louisiana,US,United States of America,Plaquemines
43584,KEHC,East Cameron 278Oilp - SW of Venice,28.4313,-92.8798,734,Venice,70091,US/Eastern,LA,Louisiana,US,United States of America,Plaquemines
43585,KMDJ,Miss Canton Olp - SW of Venice,28.6484,-89.8008,734,Venice,70091,US/Central,LA,Louisiana,US,United States of America,Plaquemines
43586,KSCF,S Marsh 268 OilP,29.1221,-81.8707,734,Venice,70091,US/Central,LA,Louisiana,US,United States of America,Plaquemines
56187,KHZR,False River Regional Airport,30.7183,-91.4786,40,New Roads,70760,US/Central,LA,Louisiana,US,United States of America,Pointe Coupee
2605,KAEX,Alexandria International Airport,31.33,-92.55,89,Alexandria,71303,US/Central,LA,Louisiana,US,United States of America,Rapides
3898,KMSY,New Orleans International Airport,29.9928,-90.2508,3,New Orleans,70062,US/Central,LA,Louisiana,US,United States of America,St.Charles
57164,KOPL,St Landry Parish Airport-Ahart Field - NW of Opelousas,30.5583,-92.0993,75,Opelousas,70570,US/Central,LA,Louisiana,US,United States of America,St.Landry
50781,VRBL,Variable Bor Ram Heliport  - SW of Broussard,30.0767,-91.9489,30,Broussard,70592,US/Central,LA,Louisiana,US,United States of America,St.Martin
4170,KP92,Salt Point Reporting Station,29.6,-91.3,10,Salt Point,70392,US/Central,LA,Louisiana,US,United States of America,St.Mary
4270,KPTN,Patterson Memorial,29.72,-91.33,10,Patterson,70392,US/Central,LA,Louisiana,US,United States of America,St.Mary
2689,KASD,Slidell Airport,30.3433,-89.8222,30,Slidell,70460,US/Central,LA,Louisiana,US,United States of America,St.Tammany
3400,khdc,Hammond Reporting Station,30.52,-90.42,42,Hammond,70403,US/Central,LA,Louisiana,US,United States of America,Tangipahoa
48440,KIYA,Abbeville Chris Crusta Memorial Airport,29.9757,-92.0842,16,Abbeville,70510,US/Eastern,LA,Louisiana,US,United States of America,Vermilion
43588,KVNP,Vermillion26 Oilp - SE of Pecan Island,29.4726,-92.3707,734,Pecan Island,71067,US/Central,LA,Louisiana,US,United States of America,Vermilion
34247,K0R3,NE of Abbeville,29.98,-92.08,0,Abbeville,70511,US/Central,LA,Louisiana,US,United States of America,Vermilion
4238,KPOE,Fort Polk Reporting Station,31.05,-93.2,407,Fort Polk,71459,US/Central,LA,Louisiana,US,United States of America,Vernon
53148,KBXA,George R Carr Memorial Air Field - NW of Bugalusa,30.8137,-89.865,118,Bugalusa,70429,US/Central,LA,Louisiana,US,United States of America,Washington
43911,KF24,Minden-Webster Airport - NW of Minden,32.646,-93.298,278,Minden,71055,US/Central,LA,Louisiana,US,United States of America,Webster
48033,KMNE,Minden Artport - NW of Minden,32.646,-93.298,278,Minden,71055,US/Central,LA,Louisiana,US,United States of America,Webster
3670,KLEW,Auburn-Lewiston Reporting Station,44.0485,-70.2835,289,Auburn-Lewiston,4210,US/Eastern,ME,Maine,US,United States of America,Androscoggin
3474,KHUL,Houlton International Airport,46.12,-67.8,495,Houlton,4730,US/Eastern,ME,Maine,US,United States of America,Aroostook
4246,KPQI,Presque Isle Reporting Station,46.68,-68.05,479,Presque Isle,4769,US/Eastern,ME,Maine,US,United States of America,Aroostook
2866,KCAR,Caribou Municipal Airport,46.87,-68.02,627,Caribou,4736,US/Eastern,ME,Maine,US,United States of America,Aroostook
3280,KFVE,Northern Aroosook Regional Airport,47.28,-68.32,988,Frenchville,4772,US/Eastern,ME,Maine,US,United States of America,Aroostook
4292,KPWM,Portland International Jetport,43.6424,-70.3044,62,Portland,4106,US/Eastern,ME,Maine,US,United States of America,Cumberland
3574,KIZG,Eastern Slopes Regional Airport,43.9911,-70.9479,453,Fryeburg,4010,US/Eastern,ME,Maine,US,United States of America,Cumberland
40821,K8B0,Rangely Municopal Airport - NE of Rangely,44.99,-70.66,1824,Rangely,4970,US/Eastern,ME,Maine,US,United States of America,Franklin
2762,KBHB,Bar Harbor AWOS,44.45,-68.37,85,Bar Harbor,4660,US/Eastern,ME,Maine,US,United States of America,Hancock
2704,KAUG,Augusta State Airport,44.3207,-69.7973,351,Augusta,4336,US/Eastern,ME,Maine,US,United States of America,Kennebec
4806,KWVL,Waterville AWOS,44.53,-69.68,331,Waterville,4962,US/Eastern,ME,Maine,US,United States of America,Kennebec
4345,KRKD,Knox AWOS,44.0601,-69.0993,56,Rockland,4854,US/Eastern,ME,Maine,US,United States of America,Knox
59452,BALD,Bald Mountain Airport - NW of Camden,44.2306,-69.123,570,Camden,4843,US/Eastern,ME,Maine,US,United States of America,Knox
3851,KMLT,Millinocket Municipal Airport,45.65,-68.68,407,Millinocket,4462,US/Eastern,ME,Maine,US,United States of America,Penobscot
3339,KGNR,Greenville Reporting Station,45.4622,-69.5953,1401,Greenville,4442,US/Eastern,ME,Maine,US,United States of America,Piscataquis
3568,KIWI,Wiscasset Airport,43.964,-69.7108,69,Wiscasset,4578,US/Eastern,ME,Maine,US,United States of America,Sagadahoc
2760,KBGR,Bangor International Airport,44.8,-68.83,243,Bangor,4474,US/Eastern,ME,Maine,US,United States of America,Waldo
